Currency,Date,Rate
RUB,2021-05-30,0.0135969
RWF,2021-05-30,0.00100776
SAR,2021-05-30,0.266667
SEK,2021-05-30,0.1206842
SGD,2021-05-30,0.755735
sll,2021-05-30,9.7632e-05
THB,2021-05-30,0.0319928
TZS,2021-05-30,0.000431187
UGX,2021-05-30,0.00028194
USD,2021-05-30,1.0
XAF,2021-05-30,0.0018593
XOF,2021-05-30,0.0018593
ZAR,2021-05-30,0.07233389999999999
ZMK,2021-05-30,0.0443931
ZMW,2021-05-30,0.0443931
AED,2021-05-31,0.272294
ARS,2021-05-31,0.0105742
AUD,2021-05-31,0.773511
BRL,2021-05-31,0.191358
CAD,2021-05-31,0.8283729999999999
CHF,2021-05-31,1.111058
CZK,2021-05-31,0.0478098
DKK,2021-05-31,0.163985
ETB,2021-05-31,0.0230017
EUR,2021-05-31,1.2192
GBP,2021-05-31,1.4178
GHS,2021-05-31,0.1731151
ILS,2021-05-31,0.307941
INR,2021-05-31,0.013785
JPY,2021-05-31,0.0091157
KES,2021-05-31,0.009285
MAD,2021-05-31,0.1130395
MUR,2021-05-31,0.0245788
MWK,2021-05-31,0.00126492
MXN,2021-05-31,0.0501761
MYR,2021-05-31,0.242024
NGN,2021-05-31,0.002631578947
NOK,2021-05-31,0.11946
NZD,2021-05-31,0.725819
PEN,2021-05-31,0.262229
PLN,2021-05-31,0.2720426
RUB,2021-05-31,0.013644299999999998
RWF,2021-05-31,0.0009996
SAR,2021-05-31,0.266667
SEK,2021-05-31,0.120482
SGD,2021-05-31,0.7564801
sll,2021-05-31,9.761e-05
THB,2021-05-31,0.0319932
TZS,2021-05-31,0.00043117
UGX,2021-05-31,0.00028199
USD,2021-05-31,1.0
XAF,2021-05-31,0.0018589
XOF,2021-05-31,0.0018589
ZAR,2021-05-31,0.072767
ZMK,2021-05-31,0.0445092
ZMW,2021-05-31,0.0445092
AED,2021-07-01,0.272294
ARS,2021-07-01,0.0104479
AUD,2021-07-01,0.7492438
BRL,2021-07-01,0.201192
BWP,2021-07-01,0.0
CAD,2021-07-01,0.8061739
CHF,2021-07-01,1.079426
CZK,2021-07-01,0.0464853
DKK,2021-07-01,0.1592917
ETB,2021-07-01,0.022883
EUR,2021-07-01,1.1913
GBP,2021-07-01,1.3859
GHS,2021-07-01,0.170343
ILS,2021-07-01,0.3065357
INR,2021-07-01,0.0134421
JPY,2021-07-01,0.0089806
KES,2021-07-01,0.00926593
MAD,2021-07-01,0.111872
MUR,2021-07-01,0.0233249
MWK,2021-07-01,0.0012407
MXN,2021-07-01,0.0500968
MYR,2021-07-01,0.2405914
NGN,2021-07-01,0.00243902439
NOK,2021-07-01,0.1160277
NZD,2021-07-01,0.698606
PEN,2021-07-01,0.259898
PLN,2021-07-01,0.2622054
RUB,2021-07-01,0.01371426
RWF,2021-07-01,0.00101484
SAR,2021-07-01,0.266667
SEK,2021-07-01,0.1165043
SGD,2021-07-01,0.7428897
SLL,2021-07-01,9.7364e-05
THB,2021-07-01,0.03117713
TZS,2021-07-01,0.000431163
UGX,2021-07-01,0.000280704
USD,2021-07-01,1.0
XAF,2021-07-01,0.00180514
XOF,2021-07-01,0.00180514
ZAR,2021-07-01,0.06991576
ZMK,2021-07-01,0.0441251
ZMW,2021-07-01,0.0441251
AED,2021-07-02,0.272294
ARS,2021-07-02,0.0104422
AUD,2021-07-02,0.745867
BRL,2021-07-02,0.198065
BWP,2021-07-02,0.0
CAD,2021-07-02,0.804335
CHF,2021-07-02,1.07935
CZK,2021-07-02,0.0462581
DKK,2021-07-02,0.159074
ETB,2021-07-02,0.0228839
EUR,2021-07-02,1.1824
GBP,2021-07-02,1.3759
GHS,2021-07-02,0.170353
ILS,2021-07-02,0.3057605
INR,2021-07-02,0.0133643
JPY,2021-07-02,0.00897293
KES,2021-07-02,0.0092649
MAD,2021-07-02,0.111802
MUR,2021-07-02,0.023343
MWK,2021-07-02,0.0012389
MXN,2021-07-02,0.0500074
MYR,2021-07-02,0.2401005
NGN,2021-07-02,0.00243902439
NOK,2021-07-02,0.115619
NZD,2021-07-02,0.696277
PEN,2021-07-02,0.258362
PLN,2021-07-02,0.261585
RUB,2021-07-02,0.0135784
RWF,2021-07-02,0.00101512
SAR,2021-07-02,0.266667
SEK,2021-07-02,0.116373
SGD,2021-07-02,0.740544
SLL,2021-07-02,9.7433e-05
THB,2021-07-02,0.0310243
TZS,2021-07-02,0.00043121
UGX,2021-07-02,0.00028082
USD,2021-07-02,1.0
XAF,2021-07-02,0.00180363
XOF,2021-07-02,0.00180363
ZAR,2021-07-02,0.0691488
ZMK,2021-07-02,0.0441318
ZMW,2021-07-02,0.0441318
AED,2021-07-03,0.272294
ARS,2021-07-03,0.0104422
AUD,2021-07-03,0.745867
BRL,2021-07-03,0.198065
BWP,2021-07-03,0.0
CAD,2021-07-03,0.804335
CHF,2021-07-03,1.07935
CZK,2021-07-03,0.0462581
DKK,2021-07-03,0.159074
ETB,2021-07-03,0.0228839
EUR,2021-07-03,1.1824
GBP,2021-07-03,1.3759
GHS,2021-07-03,0.170353
ILS,2021-07-03,0.3057605
INR,2021-07-03,0.0133643
JPY,2021-07-03,0.00897293
KES,2021-07-03,0.0092649
MAD,2021-07-03,0.111802
MUR,2021-07-03,0.023343
MWK,2021-07-03,0.0012389
MXN,2021-07-03,0.0500074
MYR,2021-07-03,0.2401005
NGN,2021-07-03,0.00243902439
NOK,2021-07-03,0.115619
NZD,2021-07-03,0.696277
PEN,2021-07-03,0.258362
PLN,2021-07-03,0.261585
RUB,2021-07-03,0.0135784
RWF,2021-07-03,0.00101512
SAR,2021-07-03,0.266667
SEK,2021-07-03,0.116373
SGD,2021-07-03,0.740544
SLL,2021-07-03,9.7433e-05
THB,2021-07-03,0.0310243
TZS,2021-07-03,0.00043121
UGX,2021-07-03,0.00028082
USD,2021-07-03,1.0
XAF,2021-07-03,0.00180363
XOF,2021-07-03,0.00180363
ZAR,2021-07-03,0.0691488
ZMK,2021-07-03,0.0441318
ZMW,2021-07-03,0.0441318
AED,2021-07-04,0.272294
ARS,2021-07-04,0.0104422
AUD,2021-07-04,0.745867
BRL,2021-07-04,0.198065
BWP,2021-07-04,0.0
CAD,2021-07-04,0.804335
CHF,2021-07-04,1.07935
CZK,2021-07-04,0.0462581
DKK,2021-07-04,0.159074
ETB,2021-07-04,0.0228839
EUR,2021-07-04,1.1824
GBP,2021-07-04,1.3759
GHS,2021-07-04,0.170353
ILS,2021-07-04,0.3057605
INR,2021-07-04,0.0133643
JPY,2021-07-04,0.00897293
KES,2021-07-04,0.0092649
MAD,2021-07-04,0.111802
MUR,2021-07-04,0.023343
MWK,2021-07-04,0.0012389
MXN,2021-07-04,0.0500074
MYR,2021-07-04,0.2401005
NGN,2021-07-04,0.00243902439
NOK,2021-07-04,0.115619
NZD,2021-07-04,0.696277
PEN,2021-07-04,0.258362
PLN,2021-07-04,0.261585
RUB,2021-07-04,0.0135784
RWF,2021-07-04,0.00101512
SAR,2021-07-04,0.266667
SEK,2021-07-04,0.116373
SGD,2021-07-04,0.740544
SLL,2021-07-04,9.7433e-05
THB,2021-07-04,0.0310243
TZS,2021-07-04,0.00043121
UGX,2021-07-04,0.00028082
USD,2021-07-04,1.0
XAF,2021-07-04,0.00180363
XOF,2021-07-04,0.00180363
ZAR,2021-07-04,0.0691488
ZMK,2021-07-04,0.0441318
ZMW,2021-07-04,0.0441318
AED,2021-07-05,0.272294
ARS,2021-07-05,0.0104387
AUD,2021-07-05,0.753231
BRL,2021-07-05,0.197669
BWP,2021-07-05,0.0
CAD,2021-07-05,0.8107106
CHF,2021-07-05,1.085012
CZK,2021-07-05,0.046443
DKK,2021-07-05,0.159635
ETB,2021-07-05,0.022924
EUR,2021-07-05,1.1871
GBP,2021-07-05,1.3844
GHS,2021-07-05,0.169677
ILS,2021-07-05,0.30659
INR,2021-07-05,0.0134498
JPY,2021-07-05,0.0090187
KES,2021-07-05,0.0092669
MAD,2021-07-05,0.1119775
MUR,2021-07-05,0.023237
MWK,2021-07-05,0.0012402
MXN,2021-07-05,0.0505
MYR,2021-07-05,0.240626
NGN,2021-07-05,0.00243902439
NOK,2021-07-05,0.116541
NZD,2021-07-05,0.702501
PEN,2021-07-05,0.256212
PLN,2021-07-05,0.263314
RUB,2021-07-05,0.013647
RWF,2021-07-05,0.00099723
SAR,2021-07-05,0.266667
SEK,2021-07-05,0.116898
SGD,2021-07-05,0.7432746
SLL,2021-07-05,9.7402e-05
THB,2021-07-05,0.0311354
TZS,2021-07-05,0.0004312001
UGX,2021-07-05,0.00028094
USD,2021-07-05,1.0
XAF,2021-07-05,0.00180908
XOF,2021-07-05,0.00180908
ZAR,2021-07-05,0.07021113
ZMK,2021-07-05,0.0442551
ZMW,2021-07-05,0.0442551
AED,2021-07-06,0.272294
ARS,2021-07-06,0.010429
AUD,2021-07-06,0.757929
BRL,2021-07-06,0.196398
BWP,2021-07-06,0.0
CAD,2021-07-06,0.8110772
CHF,2021-07-06,1.08512
CZK,2021-07-06,0.0464201
DKK,2021-07-06,0.159597
ETB,2021-07-06,0.0229048
EUR,2021-07-06,1.1872
GBP,2021-07-06,1.3871
GHS,2021-07-06,0.169373
ILS,2021-07-06,0.306672
INR,2021-07-06,0.0134418
JPY,2021-07-06,0.009027
KES,2021-07-06,0.0092675
MAD,2021-07-06,0.1120096
MUR,2021-07-06,0.02322416
MWK,2021-07-06,0.00124105
MXN,2021-07-06,0.0504534
MYR,2021-07-06,0.2408406
NGN,2021-07-06,0.00243902439
NOK,2021-07-06,0.1167518
NZD,2021-07-06,0.708365
PEN,2021-07-06,0.254291
PLN,2021-07-06,0.263498
RUB,2021-07-06,0.0136419
RWF,2021-07-06,0.0010015
SAR,2021-07-06,0.266667
SEK,2021-07-06,0.117021
SGD,2021-07-06,0.744272
SLL,2021-07-06,9.74409e-05
THB,2021-07-06,0.0311151
TZS,2021-07-06,0.000431291
UGX,2021-07-06,0.00028088
USD,2021-07-06,1.0
XAF,2021-07-06,0.00180813
XOF,2021-07-06,0.00180813
ZAR,2021-07-06,0.0702465
ZMK,2021-07-06,0.0440782
ZMW,2021-07-06,0.0440782
AED,2021-07-07,0.272294
ARS,2021-07-07,0.0104263
AUD,2021-07-07,0.750975
BRL,2021-07-07,0.192428
BWP,2021-07-07,0.0
CAD,2021-07-07,0.803936
CHF,2021-07-07,1.083669
CZK,2021-07-07,0.04619639
DKK,2021-07-07,0.159083
ETB,2021-07-07,0.0227355
EUR,2021-07-07,1.1828072
GBP,2021-07-07,1.381022
GHS,2021-07-07,0.1688133
ILS,2021-07-07,0.306055
INR,2021-07-07,0.013398
JPY,2021-07-07,0.0090358
KES,2021-07-07,0.009262
MAD,2021-07-07,0.111785
MUR,2021-07-07,0.0231847
MWK,2021-07-07,0.00124373
MXN,2021-07-07,0.0500964
MYR,2021-07-07,0.24038
NGN,2021-07-07,0.00243902439
NOK,2021-07-07,0.115334
NZD,2021-07-07,0.70363
PEN,2021-07-07,0.2530178
PLN,2021-07-07,0.2618866
RUB,2021-07-07,0.0135167
RWF,2021-07-07,0.001011004
SAR,2021-07-07,0.266667
SEK,2021-07-07,0.11665111
SGD,2021-07-07,0.742231
SLL,2021-07-07,9.7217e-05
THB,2021-07-07,0.0309708
TZS,2021-07-07,0.00043118
UGX,2021-07-07,0.000281165
USD,2021-07-07,1.0
XAF,2021-07-07,0.00180304
XOF,2021-07-07,0.00180304
ZAR,2021-07-07,0.0696466
ZMK,2021-07-07,0.0440678
ZMW,2021-07-07,0.0440678
AED,2021-07-08,0.272294
ARS,2021-07-08,0.0104222
AUD,2021-07-08,0.743128
BRL,2021-07-08,0.1910833
BWP,2021-07-08,0.0914064
CAD,2021-07-08,0.7965581
CHF,2021-07-08,1.086381
CZK,2021-07-08,0.045738
DKK,2021-07-08,0.158892
ETB,2021-07-08,0.022707
EUR,2021-07-08,1.1818
GBP,2021-07-08,1.3774
GHS,2021-07-08,0.168729
ILS,2021-07-08,0.305177
INR,2021-07-08,0.0133798
JPY,2021-07-08,0.00910119
KES,2021-07-08,0.00924133
MAD,2021-07-08,0.111717
MUR,2021-07-08,0.0231998
MWK,2021-07-08,0.0012458
MXN,2021-07-08,0.0497408
MYR,2021-07-08,0.239334
NGN,2021-07-08,0.00243902439
NOK,2021-07-08,0.113922
NZD,2021-07-08,0.696504
PEN,2021-07-08,0.252461
PLN,2021-07-08,0.260038
RUB,2021-07-08,0.0132878
RWF,2021-07-08,0.00099165
SAR,2021-07-08,0.266667
SEK,2021-07-08,0.1158814
SGD,2021-07-08,0.739704
SLL,2021-07-08,9.7393e-05
THB,2021-07-08,0.03081
TZS,2021-07-08,0.000431189
UGX,2021-07-08,0.0002812
USD,2021-07-08,1.0
XAF,2021-07-08,0.00180125
XOF,2021-07-08,0.00180125
ZAR,2021-07-08,0.0694503
ZMK,2021-07-08,0.0440309
ZMW,2021-07-08,0.0440309
AED,2021-07-09,0.272294
ARS,2021-07-09,0.0104184
AUD,2021-07-09,0.7441677
BRL,2021-07-09,0.1901153
BWP,2021-07-09,0.0913858
CAD,2021-07-09,0.798948
CHF,2021-07-09,1.09285
CZK,2021-07-09,0.0459906
DKK,2021-07-09,0.159259
ETB,2021-07-09,0.022756
EUR,2021-07-09,1.18403
GBP,2021-07-09,1.3777
GHS,2021-07-09,0.168936
ILS,2021-07-09,0.305506
INR,2021-07-09,0.0134004
JPY,2021-07-09,0.00909009
KES,2021-07-09,0.0092647
MAD,2021-07-09,0.111857
MUR,2021-07-09,0.0235291
MWK,2021-07-09,0.0012464
MXN,2021-07-09,0.0501749
MYR,2021-07-09,0.238717
NGN,2021-07-09,0.00243902439
NOK,2021-07-09,0.114053
NZD,2021-07-09,0.694899
PEN,2021-07-09,0.252604
PLN,2021-07-09,0.260423
RUB,2021-07-09,0.0134323
RWF,2021-07-09,0.00099424
SAR,2021-07-09,0.266667
SEK,2021-07-09,0.116261
SGD,2021-07-09,0.738563
SLL,2021-07-09,9.71954e-05
THB,2021-07-09,0.0307381
TZS,2021-07-09,0.000431142
UGX,2021-07-09,0.000281904
USD,2021-07-09,1.0
XAF,2021-07-09,0.0018049
XOF,2021-07-09,0.0018049
ZAR,2021-07-09,0.070026
ZMK,2021-07-09,0.0441302
ZMW,2021-07-09,0.0441302
AED,2021-07-10,0.272294
ARS,2021-07-10,0.0104184
AUD,2021-07-10,0.7441677
BRL,2021-07-10,0.1901153
BWP,2021-07-10,0.0913858
CAD,2021-07-10,0.798948
CHF,2021-07-10,1.09285
CZK,2021-07-10,0.0459906
DKK,2021-07-10,0.159259
ETB,2021-07-10,0.022756
EUR,2021-07-10,1.18403
GBP,2021-07-10,1.3777
GHS,2021-07-10,0.168936
ILS,2021-07-10,0.305506
INR,2021-07-10,0.0134004
JPY,2021-07-10,0.00909009
KES,2021-07-10,0.0092647
MAD,2021-07-10,0.111857
MUR,2021-07-10,0.0235291
MWK,2021-07-10,0.0012464
MXN,2021-07-10,0.0501749
MYR,2021-07-10,0.238717
NGN,2021-07-10,0.00243902439
NOK,2021-07-10,0.114053
NZD,2021-07-10,0.694899
PEN,2021-07-10,0.252604
PLN,2021-07-10,0.260423
RUB,2021-07-10,0.0134323
RWF,2021-07-10,0.00099424
SAR,2021-07-10,0.266667
SEK,2021-07-10,0.116261
SGD,2021-07-10,0.738563
SLL,2021-07-10,9.71954e-05
THB,2021-07-10,0.0307381
TZS,2021-07-10,0.000431142
UGX,2021-07-10,0.000281904
USD,2021-07-10,1.0
XAF,2021-07-10,0.0018049
XOF,2021-07-10,0.0018049
ZAR,2021-07-10,0.070026
ZMK,2021-07-10,0.0441302
ZMW,2021-07-10,0.0441302
AED,2021-07-11,0.272294
ARS,2021-07-11,0.0104184
AUD,2021-07-11,0.7441677
BRL,2021-07-11,0.1901153
BWP,2021-07-11,0.0913858
CAD,2021-07-11,0.798948
CHF,2021-07-11,1.09285
CZK,2021-07-11,0.0459906
DKK,2021-07-11,0.159259
ETB,2021-07-11,0.022756
EUR,2021-07-11,1.18403
GBP,2021-07-11,1.3777
GHS,2021-07-11,0.168936
ILS,2021-07-11,0.305506
INR,2021-07-11,0.0134004
JPY,2021-07-11,0.00909009
KES,2021-07-11,0.0092647
MAD,2021-07-11,0.111857
MUR,2021-07-11,0.0235291
MWK,2021-07-11,0.0012464
MXN,2021-07-11,0.0501749
MYR,2021-07-11,0.238717
NGN,2021-07-11,0.00243902439
NOK,2021-07-11,0.114053
NZD,2021-07-11,0.694899
PEN,2021-07-11,0.252604
PLN,2021-07-11,0.260423
RUB,2021-07-11,0.0134323
RWF,2021-07-11,0.00099424
SAR,2021-07-11,0.266667
SEK,2021-07-11,0.116261
SGD,2021-07-11,0.738563
SLL,2021-07-11,9.71954e-05
THB,2021-07-11,0.0307381
TZS,2021-07-11,0.000431142
UGX,2021-07-11,0.000281904
USD,2021-07-11,1.0
XAF,2021-07-11,0.0018049
XOF,2021-07-11,0.0018049
ZAR,2021-07-11,0.070026
ZMK,2021-07-11,0.0441302
ZMW,2021-07-11,0.0441302
AED,2021-07-12,0.272294
ARS,2021-07-12,0.0104189
AUD,2021-07-12,0.747385
BRL,2021-07-12,0.1901242
BWP,2021-07-12,0.0915105
CAD,2021-07-12,0.802341
CHF,2021-07-12,1.094414
CZK,2021-07-12,0.0461064
DKK,2021-07-12,0.159739
ETB,2021-07-12,0.0227869
EUR,2021-07-12,1.1877
GBP,2021-07-12,1.3876
GHS,2021-07-12,0.168874
ILS,2021-07-12,0.304896
INR,2021-07-12,0.0134141
JPY,2021-07-12,0.0090877
KES,2021-07-12,0.0092644
MAD,2021-07-12,0.112088
MUR,2021-07-12,0.023321
MWK,2021-07-12,0.0012455
MXN,2021-07-12,0.050248
MYR,2021-07-12,0.238623
NGN,2021-07-12,0.00243902439
NOK,2021-07-12,0.115047
NZD,2021-07-12,0.697819
PEN,2021-07-12,0.251897
PLN,2021-07-12,0.2607629
RUB,2021-07-12,0.013398
RWF,2021-07-12,0.00099549
SAR,2021-07-12,0.266667
SEK,2021-07-12,0.1165341
SGD,2021-07-12,0.7404261
SLL,2021-07-12,9.7463e-05
THB,2021-07-12,0.0306672
TZS,2021-07-12,0.000431151
UGX,2021-07-12,0.000282017
USD,2021-07-12,1.0
XAF,2021-07-12,0.00181035
XOF,2021-07-12,0.00181035
ZAR,2021-07-12,0.0697847
ZMK,2021-07-12,0.04413451
ZMW,2021-07-12,0.04413451
AED,2021-07-13,0.272294
ARS,2021-07-13,0.01040612
AUD,2021-07-13,0.7482307
BRL,2021-07-13,0.193257
BWP,2021-07-13,0.0915617
CAD,2021-07-13,0.8019908
CHF,2021-07-13,1.091706
CZK,2021-07-13,0.046228
DKK,2021-07-13,0.1592831
ETB,2021-07-13,0.0227795
EUR,2021-07-13,1.1877
GBP,2021-07-13,1.3876
GHS,2021-07-13,0.168531
ILS,2021-07-13,0.304781
INR,2021-07-13,0.0134226
JPY,2021-07-13,0.0090584
KES,2021-07-13,0.00926364
MAD,2021-07-13,0.1119474
MUR,2021-07-13,0.0232766
MWK,2021-07-13,0.00124828
MXN,2021-07-13,0.0503136
MYR,2021-07-13,0.238597
NGN,2021-07-13,0.00243902439
NOK,2021-07-13,0.1150115
NZD,2021-07-13,0.6984412
PEN,2021-07-13,0.252343
PLN,2021-07-13,0.2597815
RUB,2021-07-13,0.0135213
RWF,2021-07-13,0.00099973
SAR,2021-07-13,0.266667
SEK,2021-07-13,0.116396
SGD,2021-07-13,0.739634
SLL,2021-07-13,9.7457e-05
THB,2021-07-13,0.0306638
TZS,2021-07-13,0.000431171
UGX,2021-07-13,0.000282768
USD,2021-07-13,1.0
XAF,2021-07-13,0.00180619
XOF,2021-07-13,0.00180619
ZAR,2021-07-13,0.06898116
ZMK,2021-07-13,0.0441258
ZMW,2021-07-13,0.0441258
AED,2021-07-14,0.272294
ARS,2021-07-14,0.0104022
AUD,2021-07-14,0.74793
BRL,2021-07-14,0.193644
BWP,2021-07-14,0.0915556
CAD,2021-07-14,0.79936
CHF,2021-07-14,1.0893
CZK,2021-07-14,0.045879
DKK,2021-07-14,0.158472
ETB,2021-07-14,0.0227448
EUR,2021-07-14,1.179262
GBP,2021-07-14,1.384668
GHS,2021-07-14,0.168569
ILS,2021-07-14,0.304291
INR,2021-07-14,0.0134072
JPY,2021-07-14,0.00804937
KES,2021-07-14,0.00925949
MAD,2021-07-14,0.111603
MUR,2021-07-14,0.0234863
MWK,2021-07-14,0.00125046
MXN,2021-07-14,0.050008
MYR,2021-07-14,0.238118
NGN,2021-07-14,0.00243902439
NOK,2021-07-14,0.114245
NZD,2021-07-14,0.701078
PEN,2021-07-14,0.251949
PLN,2021-07-14,0.256727
RUB,2021-07-14,0.0134941
RWF,2021-07-14,0.0010003
SAR,2021-07-14,0.266667
SEK,2021-07-14,0.115669
SGD,2021-07-14,0.738111
SLL,2021-07-14,9.7753e-05
THB,2021-07-14,0.0306163
TZS,2021-07-14,0.000431196
UGX,2021-07-14,0.0002824
USD,2021-07-14,1.0
XAF,2021-07-14,0.00179681
XOF,2021-07-14,0.00179681
ZAR,2021-07-14,0.067698
ZMK,2021-07-14,0.044053
ZMW,2021-07-14,0.044053
AED,2021-07-15,0.272294
ARS,2021-07-15,0.0103968
AUD,2021-07-15,0.7432472
BRL,2021-07-15,0.195606
BWP,2021-07-15,0.090714
CAD,2021-07-15,0.794891
CHF,2021-07-15,1.08739
CZK,2021-07-15,0.046249
DKK,2021-07-15,0.1587222
ETB,2021-07-15,0.0227114
EUR,2021-07-15,1.179262
GBP,2021-07-15,1.384668
GHS,2021-07-15,0.168275
ILS,2021-07-15,0.304861
INR,2021-07-15,0.0134025
JPY,2021-07-15,0.0090836
KES,2021-07-15,0.00925
MAD,2021-07-15,0.1116628
MUR,2021-07-15,0.0234655
MWK,2021-07-15,0.0012347
MXN,2021-07-15,0.0502655
MYR,2021-07-15,0.2375448
NGN,2021-07-15,0.00243902439
NOK,2021-07-15,0.1134427
NZD,2021-07-15,0.7012091
PEN,2021-07-15,0.253273
PLN,2021-07-15,0.2574523
RUB,2021-07-15,0.0134952
RWF,2021-07-15,0.00100323
SAR,2021-07-15,0.266667
SEK,2021-07-15,0.115273
SGD,2021-07-15,0.738293
SLL,2021-07-15,9.75651e-05
THB,2021-07-15,0.0305281
TZS,2021-07-15,0.000431123
UGX,2021-07-15,0.00028122
USD,2021-07-15,1.0
XAF,2021-07-15,0.00179979
XOF,2021-07-15,0.00179979
ZAR,2021-07-15,0.0692063
ZMK,2021-07-15,0.0440948
ZMW,2021-07-15,0.0440948
AED,2021-07-16,0.272294
ARS,2021-07-16,0.0103968
AUD,2021-07-16,0.7432472
BRL,2021-07-16,0.195606
BWP,2021-07-16,0.090714
CAD,2021-07-16,0.794891
CHF,2021-07-16,1.08739
CZK,2021-07-16,0.046249
DKK,2021-07-16,0.1587222
ETB,2021-07-16,0.0227114
EUR,2021-07-16,1.1801
GBP,2021-07-16,1.3821
GHS,2021-07-16,0.168275
ILS,2021-07-16,0.304861
INR,2021-07-16,0.0134025
JPY,2021-07-16,0.0090836
KES,2021-07-16,0.00925
MAD,2021-07-16,0.1116628
MUR,2021-07-16,0.0234655
MWK,2021-07-16,0.0012347
MXN,2021-07-16,0.0502655
MYR,2021-07-16,0.2375448
NGN,2021-07-16,0.00243902439
NOK,2021-07-16,0.1134427
NZD,2021-07-16,0.7012091
PEN,2021-07-16,0.253273
PLN,2021-07-16,0.2574523
RUB,2021-07-16,0.0134952
RWF,2021-07-16,0.00100323
SAR,2021-07-16,0.266667
SEK,2021-07-16,0.115273
SGD,2021-07-16,0.738293
SLL,2021-07-16,9.75651e-05
THB,2021-07-16,0.0305281
TZS,2021-07-16,0.000431123
UGX,2021-07-16,0.00028122
USD,2021-07-16,1.0
XAF,2021-07-16,0.00179979
XOF,2021-07-16,0.00179979
ZAR,2021-07-16,0.0692063
ZMK,2021-07-16,0.0440948
ZMW,2021-07-16,0.0440948
AED,2021-07-17,0.272294
ARS,2021-07-17,0.0103968
AUD,2021-07-17,0.7432472
BRL,2021-07-17,0.195606
BWP,2021-07-17,0.090714
CAD,2021-07-17,0.794891
CHF,2021-07-17,1.08739
CZK,2021-07-17,0.046249
DKK,2021-07-17,0.1587222
ETB,2021-07-17,0.0227114
EUR,2021-07-17,1.1801
GBP,2021-07-17,1.3821
GHS,2021-07-17,0.168275
ILS,2021-07-17,0.304861
INR,2021-07-17,0.0134025
JPY,2021-07-17,0.0090836
KES,2021-07-17,0.00925
MAD,2021-07-17,0.1116628
MUR,2021-07-17,0.0234655
MWK,2021-07-17,0.0012347
MXN,2021-07-17,0.0502655
MYR,2021-07-17,0.2375448
NGN,2021-07-17,0.00243902439
NOK,2021-07-17,0.1134427
NZD,2021-07-17,0.7012091
PEN,2021-07-17,0.253273
PLN,2021-07-17,0.2574523
RUB,2021-07-17,0.0134952
RWF,2021-07-17,0.00100323
SAR,2021-07-17,0.266667
SEK,2021-07-17,0.115273
SGD,2021-07-17,0.738293
SLL,2021-07-17,9.75651e-05
THB,2021-07-17,0.0305281
TZS,2021-07-17,0.000431123
UGX,2021-07-17,0.00028122
USD,2021-07-17,1.0
XAF,2021-07-17,0.00179979
XOF,2021-07-17,0.00179979
ZAR,2021-07-17,0.0692063
ZMK,2021-07-17,0.0440948
ZMW,2021-07-17,0.0440948
AED,2021-07-18,0.272294
ARS,2021-07-18,0.0103968
AUD,2021-07-18,0.7432472
BRL,2021-07-18,0.195606
BWP,2021-07-18,0.090714
CAD,2021-07-18,0.794891
CHF,2021-07-18,1.08739
CZK,2021-07-18,0.046249
DKK,2021-07-18,0.1587222
ETB,2021-07-18,0.0227114
EUR,2021-07-18,1.1801
GBP,2021-07-18,1.3821
GHS,2021-07-18,0.168275
ILS,2021-07-18,0.304861
INR,2021-07-18,0.0134025
JPY,2021-07-18,0.0090836
KES,2021-07-18,0.00925
MAD,2021-07-18,0.1116628
MUR,2021-07-18,0.0234655
MWK,2021-07-18,0.0012347
MXN,2021-07-18,0.0502655
MYR,2021-07-18,0.2375448
NGN,2021-07-18,0.00243902439
NOK,2021-07-18,0.1134427
NZD,2021-07-18,0.7012091
PEN,2021-07-18,0.253273
PLN,2021-07-18,0.2574523
RUB,2021-07-18,0.0134952
RWF,2021-07-18,0.00100323
SAR,2021-07-18,0.266667
SEK,2021-07-18,0.115273
SGD,2021-07-18,0.738293
SLL,2021-07-18,9.75651e-05
THB,2021-07-18,0.0305281
TZS,2021-07-18,0.000431123
UGX,2021-07-18,0.00028122
USD,2021-07-18,1.0
XAF,2021-07-18,0.00179979
XOF,2021-07-18,0.00179979
ZAR,2021-07-18,0.0692063
ZMK,2021-07-18,0.0440948
ZMW,2021-07-18,0.0440948
AED,2021-07-19,0.272294
ARS,2021-07-19,0.0103808
AUD,2021-07-19,0.731883
BRL,2021-07-19,0.1914997
BWP,2021-07-19,0.090646
CAD,2021-07-19,0.7890284
CHF,2021-07-19,1.0855711
CZK,2021-07-19,0.045898
DKK,2021-07-19,0.1583748
ETB,2021-07-19,0.02259
EUR,2021-07-19,1.17808
GBP,2021-07-19,1.36323
GHS,2021-07-19,0.167728
ILS,2021-07-19,0.304084
INR,2021-07-19,0.0134157
JPY,2021-07-19,0.0090839
KES,2021-07-19,0.0092422
MAD,2021-07-19,0.111559
MUR,2021-07-19,0.023543
MWK,2021-07-19,0.00123631
MXN,2021-07-19,0.0497011
MYR,2021-07-19,0.2362814
NGN,2021-07-19,0.00243902439
NOK,2021-07-19,0.111572
NZD,2021-07-19,0.692831
PEN,2021-07-19,0.253184
PLN,2021-07-19,0.2562708
RUB,2021-07-19,0.0134444
RWF,2021-07-19,0.0009934
SAR,2021-07-19,0.266667
SEK,2021-07-19,0.1150365
SGD,2021-07-19,0.7315877
